Order ID,Order Date,Customer Name,Segment,City,State,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2014-128146,6/21/2014,Dave Brooks,Consumer,Lakewood,New Jersey,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.76,2,0,1.0904
CA-2017-138779,1/14/2017,Rob Beeghly,Consumer,Jacksonville,North Carolina,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",21.744,1,0.2,7.3386
CA-2017-138779,1/14/2017,Rob Beeghly,Consumer,Jacksonville,North Carolina,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,7.92,5,0.2,0.693
CA-2014-127131,11/24/2014,Harold Ryan,Corporate,Seattle,Washington,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,12.096,7,0.2,4.2336
CA-2014-127131,11/24/2014,Harold Ryan,Corporate,Seattle,Washington,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",485.88,6,0,9.7176
CA-2014-127131,11/24/2014,Harold Ryan,Corporate,Seattle,Washington,Office Supplies,Paper,Xerox 220,25.92,4,0,12.4416
CA-2014-127131,11/24/2014,Harold Ryan,Corporate,Seattle,Washington,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",197.58,2,0,53.3466
CA-2017-117212,2/26/2017,Bradley Talbott,Home Office,Los Angeles,California,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,81.92,4,0,22.1184
CA-2017-117212,2/26/2017,Bradley Talbott,Home Office,Los Angeles,California,Technology,Phones,Toshiba IPT2010-SD IP Telephone,889.536,8,0.2,66.7152
CA-2017-117212,2/26/2017,Bradley Talbott,Home Office,Los Angeles,California,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,892.224,3,0.2,89.2224
CA-2017-117212,2/26/2017,Bradley Talbott,Home Office,Los Angeles,California,Office Supplies,Paper,Xerox 1908,223.92,4,0,109.7208
CA-2017-117212,2/26/2017,Bradley Talbott,Home Office,Los Angeles,California,Office Supplies,Paper,Xerox 1924,23.12,4,0,11.3288
US-2015-130519,9/15/2015,Nat Gilpin,Corporate,Coral Springs,Florida,Office Supplies,Paper,Xerox 21,15.552,3,0.2,5.4432
US-2015-130519,9/15/2015,Nat Gilpin,Corporate,Coral Springs,Florida,Furniture,Furnishings,Ultra Door Push Plate,15.712,4,0.2,2.5532
US-2015-130519,9/15/2015,Nat Gilpin,Corporate,Coral Springs,Florida,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",24.672,2,0.2,2.1588
US-2015-130519,9/15/2015,Nat Gilpin,Corporate,Coral Springs,Florida,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",55.968,1,0.2,-2.0988
CA-2016-130946,04/08/2016,Zuschuss Carroll,Consumer,Houston,Texas,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,431.928,9,0.2,64.7892
CA-2016-130946,04/08/2016,Zuschuss Carroll,Consumer,Houston,Texas,Furniture,Chairs,Global Chrome Stack Chair,95.984,4,0.3,-4.1136
CA-2016-130946,04/08/2016,Zuschuss Carroll,Consumer,Houston,Texas,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,1088.792,4,0.8,-1850.9464
CA-2016-114727,7/18/2016,Linda Southworth,Corporate,Denver,Colorado,Furniture,Chairs,Hon GuestStacker Chair,544.008,3,0.2,40.8006
CA-2016-114727,7/18/2016,Linda Southworth,Corporate,Denver,Colorado,Office Supplies,Binders,Round Ring Binders,1.872,3,0.7,-1.4352
CA-2016-114727,7/18/2016,Linda Southworth,Corporate,Denver,Colorado,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,854.352,3,0.2,10.6794
CA-2016-114727,7/18/2016,Linda Southworth,Corporate,Denver,Colorado,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",593.568,2,0.2,0
CA-2016-114727,7/18/2016,Linda Southworth,Corporate,Denver,Colorado,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",338.04,3,0.2,-33.804
CA-2017-133235,08/01/2017,Larry Hughes,Consumer,Charlotte,North Carolina,Technology,Phones,Nortel Networks T7316 E Nt8 B27,271.96,5,0.2,16.9975
CA-2016-137050,7/14/2016,Steven Ward,Corporate,New York City,New York,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,1,0,3.363
CA-2016-137050,7/14/2016,Steven Ward,Corporate,New York City,New York,Office Supplies,Binders,Acco Hanging Data Binders,9.144,3,0.2,3.2004
CA-2016-137050,7/14/2016,Steven Ward,Corporate,New York City,New York,Office Supplies,Fasteners,Ideal Clamps,14.07,7,0,6.8943
CA-2016-137050,7/14/2016,Steven Ward,Corporate,New York City,New York,Office Supplies,Art,Newell 315,41.86,7,0,10.465
CA-2016-137050,7/14/2016,Steven Ward,Corporate,New York City,New York,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,8.544,2,0.2,2.8836
CA-2016-137050,7/14/2016,Steven Ward,Corporate,New York City,New York,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,579.136,4,0.2,21.7176
US-2017-118087,09/09/2017,Stefania Perrino,Corporate,Philadelphia,Pennsylvania,Furniture,Chairs,Global Low Back Tilter Chair,141.372,2,0.3,-48.4704
US-2017-118087,09/09/2017,Stefania Perrino,Corporate,Philadelphia,Pennsylvania,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,3.036,2,0.7,-2.3276
US-2017-118087,09/09/2017,Stefania Perrino,Corporate,Philadelphia,Pennsylvania,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",4.503,1,0.7,-3.6024
US-2017-118087,09/09/2017,Stefania Perrino,Corporate,Philadelphia,Pennsylvania,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",4.672,1,0.2,1.5768
US-2017-118087,09/09/2017,Stefania Perrino,Corporate,Philadelphia,Pennsylvania,Technology,Accessories,Microsoft Sculpt Comfort Mouse,95.88,3,0.2,28.764
US-2017-118087,09/09/2017,Stefania Perrino,Corporate,Philadelphia,Pennsylvania,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",17.024,2,0.2,1.7024
US-2017-118087,09/09/2017,Stefania Perrino,Corporate,Philadelphia,Pennsylvania,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,258.696,3,0.2,64.674
US-2017-118087,09/09/2017,Stefania Perrino,Corporate,Philadelphia,Pennsylvania,Technology,Phones,Samsung Galaxy Note 2,1931.958,7,0.4,-386.3916
CA-2014-110184,07/12/2014,Ben Ferrer,Home Office,Los Angeles,California,Office Supplies,Storage,Fellowes Super Stor/Drawer,249.75,9,0,44.955
CA-2014-110184,07/12/2014,Ben Ferrer,Home Office,Los Angeles,California,Technology,Phones,GE DSL Phone Line Filter,255.936,8,0.2,28.7928
CA-2016-126004,12/04/2016,Becky Martin,Consumer,New York City,New York,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",113.79,3,0,20.4822
CA-2016-126004,12/04/2016,Becky Martin,Consumer,New York City,New York,Technology,Accessories,Enermax Aurora Lite Keyboard,78.15,1,0,34.386
CA-2016-126004,12/04/2016,Becky Martin,Consumer,New York City,New York,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.728,1,0.2,0.6048
CA-2016-126004,12/04/2016,Becky Martin,Consumer,New York City,New York,Office Supplies,Paper,Easy-staple paper,40.56,4,0,19.8744
CA-2016-126004,12/04/2016,Becky Martin,Consumer,New York City,New York,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,182.94,3,0,3.6588
CA-2016-126004,12/04/2016,Becky Martin,Consumer,New York City,New York,Office Supplies,Storage,Fellowes Econo/Stor Drawers,193.86,2,0,11.6316
CA-2017-100013,11/06/2017,Zuschuss Carroll,Consumer,Los Angeles,California,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",15.28,2,0,7.4872
CA-2017-100013,11/06/2017,Zuschuss Carroll,Consumer,Los Angeles,California,Furniture,Furnishings,Dax Clear Box Frame,8.73,1,0,2.9682
CA-2017-100013,11/06/2017,Zuschuss Carroll,Consumer,Los Angeles,California,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,5.68,2,0,1.7608
CA-2015-132570,10/31/2015,Kean Thornton,Consumer,Buffalo,New York,Office Supplies,Art,Design Ebony Sketching Pencil,2.78,2,0,0.7228
CA-2015-132570,10/31/2015,Kean Thornton,Consumer,Buffalo,New York,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",79.96,2,0,35.982
CA-2016-153682,5/30/2016,Brooke Gillingham,Corporate,Cincinnati,Ohio,Technology,Copiers,Canon Imageclass D680 Copier / Fax,839.988,2,0.4,69.999
CA-2016-144344,10/28/2016,Patrick Gardner,Consumer,Boynton Beach,Florida,Furniture,Furnishings,24-Hour Round Wall Clock,47.952,3,0.2,13.7862
CA-2016-144344,10/28/2016,Patrick Gardner,Consumer,Boynton Beach,Florida,Office Supplies,Binders,Large Capacity Hanging Post Binders,37.425,5,0.7,-29.94
CA-2016-144344,10/28/2016,Patrick Gardner,Consumer,Boynton Beach,Florida,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,63.968,2,0.2,0
CA-2016-144344,10/28/2016,Patrick Gardner,Consumer,Boynton Beach,Florida,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",165.048,3,0.2,41.262
CA-2014-127012,08/11/2014,Greg Matthias,Consumer,Seattle,Washington,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",12.35,1,0,5.434
CA-2014-127012,08/11/2014,Greg Matthias,Consumer,Seattle,Washington,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,40.97,1,0,10.6522
CA-2014-127012,08/11/2014,Greg Matthias,Consumer,Seattle,Washington,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",22.96,2,0,10.7912
CA-2016-128727,8/29/2016,Meg O'Connel,Home Office,New York City,New York,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,22,4,0,5.5
US-2016-162859,2/15/2016,Patrick Gardner,Consumer,New York City,New York,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398.352,3,0.2,124.485
US-2016-162859,2/15/2016,Patrick Gardner,Consumer,New York City,New York,Office Supplies,Fasteners,Advantus Push Pins,8.72,4,0,3.5752
CA-2017-133641,5/14/2017,Eva Jacobs,Consumer,Gulfport,Mississippi,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,48.69,9,0,23.8581
CA-2014-168494,12/12/2014,Nora Preis,Consumer,Fresno,California,Furniture,Tables,Hon Non-Folding Utility Tables,764.688,6,0.2,95.586
CA-2014-168494,12/12/2014,Nora Preis,Consumer,Fresno,California,Furniture,Tables,Bretford Rectangular Conference Table Tops,3610.848,12,0.2,135.4068
CA-2014-168494,12/12/2014,Nora Preis,Consumer,Fresno,California,Furniture,Bookcases,Bestar Classic Bookcase,254.9745,3,0.15,11.9988
CA-2017-115602,12/18/2017,Doug Jacobs,Consumer,New York City,New York,Office Supplies,Art,Staples in misc. colors,38.82,6,0,17.469
CA-2017-115602,12/18/2017,Doug Jacobs,Consumer,New York City,New York,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,1141.938,9,0.1,139.5702
CA-2017-115602,12/18/2017,Doug Jacobs,Consumer,New York City,New York,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,1704.56,13,0,511.368
CA-2017-115602,12/18/2017,Doug Jacobs,Consumer,New York City,New York,Office Supplies,Art,Sanford Pocket Accent Highlighters,3.2,2,0,1.376
CA-2015-154956,07/04/2015,Irene Maddox,Consumer,Milwaukee,Wisconsin,Technology,Phones,Mitel MiVoice 5330e IP Phone,1099.96,4,0,285.9896
CA-2017-144638,03/10/2017,Mick Hernandez,Home Office,Chester,Pennsylvania,Office Supplies,Art,Newell 337,5.248,2,0.2,0.5904
CA-2017-144638,03/10/2017,Mick Hernandez,Home Office,Chester,Pennsylvania,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,35.91,3,0.4,-8.379
CA-2017-144638,03/10/2017,Mick Hernandez,Home Office,Chester,Pennsylvania,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,6.696,1,0.2,0.5022
CA-2017-144638,03/10/2017,Mick Hernandez,Home Office,Chester,Pennsylvania,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,43.872,2,0.2,11.5164
US-2016-168620,12/24/2016,Ross Baird,Home Office,Charlotte,North Carolina,Office Supplies,Binders,GBC Linen Binding Covers,27.882,3,0.7,-20.4468
US-2016-168620,12/24/2016,Ross Baird,Home Office,Charlotte,North Carolina,Office Supplies,Storage,Tennsco Double-Tier Lockers,540.048,3,0.2,-47.2542
US-2016-168620,12/24/2016,Ross Baird,Home Office,Charlotte,North Carolina,Technology,Accessories,Microsoft Sculpt Comfort Mouse,255.68,8,0.2,76.704
CA-2017-117079,10/23/2017,Jocasta Rupert,Consumer,Jacksonville,Florida,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,863.88,3,0.2,107.985
US-2016-144393,10/28/2016,Suzanne McNair,Corporate,Greenville,North Carolina,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",17.616,4,0.7,-14.0928
CA-2017-105053,07/07/2017,Christine Sundaresam,Consumer,Long Beach,New York,Office Supplies,Binders,Wilson Jones Active Use Binders,17.472,3,0.2,6.3336
CA-2016-155992,10/01/2016,Chris Cortes,Consumer,La Porte,Indiana,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,69.9,2,0,18.873
CA-2016-155992,10/01/2016,Chris Cortes,Consumer,La Porte,Indiana,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,41.85,5,0,10.881
CA-2017-110380,09/02/2017,Phillip Flathmann,Consumer,San Francisco,California,Office Supplies,Art,Pencil and Crayon Sharpener,6.57,3,0,1.7739
US-2014-167738,12/24/2014,Julie Creighton,Corporate,Los Angeles,California,Office Supplies,Storage,Letter Size Cart,142.86,1,0,41.4294
US-2014-167738,12/24/2014,Julie Creighton,Corporate,Los Angeles,California,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",292.272,6,0.2,18.267
CA-2017-121412,9/23/2017,Brooke Gillingham,Corporate,Louisville,Colorado,Furniture,Furnishings,Aluminum Document Frame,29.328,3,0.2,3.666
CA-2017-100426,06/04/2017,Dan Campbell,Consumer,Florence,Alabama,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",12.48,2,0,5.616
US-2016-103646,4/21/2016,Sibella Parks,Corporate,Chicago,Illinois,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,102.336,4,0.2,-12.792
US-2016-103646,4/21/2016,Sibella Parks,Corporate,Chicago,Illinois,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,48.792,3,0.8,-126.8592
US-2016-103646,4/21/2016,Sibella Parks,Corporate,Chicago,Illinois,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",44.848,8,0.8,-67.272
CA-2016-119186,5/26/2016,Maurice Satty,Consumer,Fort Worth,Texas,Office Supplies,Paper,Xerox 212,10.368,2,0.2,3.6288
CA-2016-119186,5/26/2016,Maurice Satty,Consumer,Fort Worth,Texas,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,388.43,5,0.3,-88.784
CA-2016-119186,5/26/2016,Maurice Satty,Consumer,Fort Worth,Texas,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),14.352,3,0.2,5.2026
CA-2016-119186,5/26/2016,Maurice Satty,Consumer,Fort Worth,Texas,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,63.992,1,0.2,-7.1991
CA-2016-148698,05/02/2016,Bryan Davis,Consumer,Houston,Texas,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,86.352,3,0.2,5.397
CA-2014-163293,09/08/2014,Karen Carlisle,Corporate,Macon,Georgia,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,32.97,3,0,12.8583
CA-2014-163293,09/08/2014,Karen Carlisle,Corporate,Macon,Georgia,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",83.88,4,0,30.1968
CA-2016-160815,09/05/2016,Toby Ritter,Consumer,Cedar Rapids,Iowa,Technology,Phones,Geemarc AmpliPOWER60,278.4,3,0,80.736
CA-2017-122154,04/09/2017,Sue Ann Reed,Consumer,Jacksonville,Florida,Office Supplies,Labels,Avery 48,15.12,3,0.2,4.914
CA-2017-122154,04/09/2017,Sue Ann Reed,Consumer,Jacksonville,Florida,Office Supplies,Binders,Avery Arch Ring Binders,17.43,1,0.7,-13.363
CA-2017-122154,04/09/2017,Sue Ann Reed,Consumer,Jacksonville,Florida,Office Supplies,Paper,Xerox 1915,251.64,3,0.2,88.074
US-2015-149692,12/06/2015,Katrina Willman,Consumer,Austin,Texas,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,2.772,7,0.8,-4.851
CA-2016-119445,6/26/2016,Gene McClure,Consumer,Providence,Rhode Island,Office Supplies,Storage,Woodgrain Magazine Files by Perma,14.9,5,0,1.043
CA-2015-124268,07/04/2015,Alan Dominguez,Home Office,New York City,New York,Office Supplies,Art,Colorific Watercolor Pencils,15.48,3,0,4.4892
CA-2016-154711,11/22/2016,Todd Boyes,Corporate,New York City,New York,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88,2,0,11.1664
CA-2016-154711,11/22/2016,Todd Boyes,Corporate,New York City,New York,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",12.192,4,0.2,4.1148
CA-2016-154711,11/22/2016,Todd Boyes,Corporate,New York City,New York,Office Supplies,Art,BIC Liqua Brite Liner,20.82,3,0,7.4952
CA-2016-163384,11/10/2016,Chuck Clark,Home Office,San Francisco,California,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",13.216,4,0.2,4.4604
CA-2016-163384,11/10/2016,Chuck Clark,Home Office,San Francisco,California,Office Supplies,Paper,Xerox 1996,32.4,5,0,15.552
CA-2015-101707,8/27/2015,Philip Fox,Consumer,San Diego,California,Office Supplies,Supplies,Fiskars Softgrip Scissors,32.94,3,0,9.2232
CA-2015-101707,8/27/2015,Philip Fox,Consumer,San Diego,California,Office Supplies,Paper,Xerox 1973,114.2,5,0,52.532
CA-2015-101707,8/27/2015,Philip Fox,Consumer,San Diego,California,Office Supplies,Labels,Avery 511,3.08,1,0,1.4784
CA-2015-138898,5/25/2015,Justin Hirsh,Consumer,Pueblo,Colorado,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,845.728,13,0.2,84.5728
CA-2017-115427,12/30/2017,Erica Bern,Corporate,Fairfield,California,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904,2,0.2,4.5188
CA-2017-115427,12/30/2017,Erica Bern,Corporate,Fairfield,California,Office Supplies,Binders,GBC Binding covers,20.72,2,0.2,6.475
CA-2016-134425,12/08/2016,Quincy Jones,Corporate,Saint Paul,Minnesota,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,114.95,5,0,2.299
CA-2015-121391,10/04/2015,Alex Avila,Consumer,San Francisco,California,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",26.96,2,0,7.0096
CA-2016-137043,12/23/2016,Logan Currie,Consumer,Springfield,Virginia,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",572.76,6,0,166.1004
CA-2016-137043,12/23/2016,Logan Currie,Consumer,Springfield,Virginia,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",286.38,3,0,83.0502
CA-2015-115847,9/19/2015,Tracy Collins,Home Office,Arlington,Virginia,Furniture,Bookcases,Sauder Cornerstone Collection Library,61.96,2,0,4.3372
US-2017-126179,07/03/2017,Chuck Sachs,Consumer,Columbus,Georgia,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",23.99,1,0,5.5177
US-2017-126179,07/03/2017,Chuck Sachs,Consumer,Columbus,Georgia,Technology,Phones,Pyle PMP37LED,287.97,3,0,77.7519
CA-2016-101966,7/14/2016,Bryan Mills,Consumer,Houston,Texas,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,419.944,7,0.2,52.493
CA-2016-141397,6/20/2016,Roy Collins,Consumer,Pasadena,California,Office Supplies,Paper,Xerox 1898,46.76,7,0,22.4448
CA-2016-141397,6/20/2016,Roy Collins,Consumer,Pasadena,California,Office Supplies,Binders,GBC Plastic Binding Combs,17.712,3,0.2,6.4206
CA-2016-141397,6/20/2016,Roy Collins,Consumer,Pasadena,California,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,21.78,2,0,5.6628
CA-2016-141397,6/20/2016,Roy Collins,Consumer,Pasadena,California,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3,0,9.7164
CA-2016-141397,6/20/2016,Roy Collins,Consumer,Pasadena,California,Furniture,Chairs,Hon Valutask Swivel Chairs,161.568,2,0.2,-8.0784
CA-2016-141082,12/09/2016,Fred McMath,Consumer,Lawrence,Massachusetts,Office Supplies,Labels,Avery 517,3.69,1,0,1.7343
CA-2016-141082,12/09/2016,Fred McMath,Consumer,Lawrence,Massachusetts,Office Supplies,Labels,Avery 477,122.12,4,0,56.1752
US-2016-134488,9/24/2016,Pete Kriz,Consumer,Columbus,Ohio,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,155.372,2,0.3,-13.3176
CA-2016-145919,12/18/2016,Henry Goldwyn,Corporate,Los Angeles,California,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",38.88,6,0,18.6624
CA-2016-145919,12/18/2016,Henry Goldwyn,Corporate,Los Angeles,California,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",183.84,8,0,62.5056
CA-2016-145919,12/18/2016,Henry Goldwyn,Corporate,Los Angeles,California,Office Supplies,Supplies,Premier Electric Letter Opener,579.3,5,0,28.965
CA-2017-157651,12/10/2017,Helen Andreada,Consumer,Philadelphia,Pennsylvania,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,14.2,1,0.2,3.3725
CA-2014-160773,07/01/2014,Laurel Workman,Corporate,Deltona,Florida,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,575.92,2,0.2,71.99
CA-2014-160773,07/01/2014,Laurel Workman,Corporate,Deltona,Florida,Office Supplies,Binders,Avery Durable Binders,5.184,6,0.7,-3.6288
CA-2017-167703,02/03/2017,Matt Collins,Consumer,Cincinnati,Ohio,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,5.229,3,0.7,-4.1832
CA-2017-167703,02/03/2017,Matt Collins,Consumer,Cincinnati,Ohio,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",285.552,2,0.2,35.694
CA-2017-121804,03/03/2017,Liz Preis,Consumer,Murray,Kentucky,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,72.8,5,0,19.656
CA-2017-162635,10/09/2017,Evan Bailliet,Consumer,Wilmington,North Carolina,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,10.816,4,0.2,3.5152
CA-2014-107153,9/28/2014,George Zrebassa,Corporate,Lawrence,Massachusetts,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",46.26,3,0,12.4902
US-2014-117058,5/27/2014,Laurel Elliston,Consumer,Chicago,Illinois,Office Supplies,Binders,Fellowes Presentation Covers for Comb Binding Machines,17.46,6,0.8,-30.555
CA-2015-120439,6/14/2015,Alan Dominguez,Home Office,Philadelphia,Pennsylvania,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",51.072,6,0.2,5.1072
CA-2016-128258,3/30/2016,Cathy Prescott,Corporate,Norwich,Connecticut,Office Supplies,Paper,Xerox 188,11.34,1,0,5.5566
CA-2017-106033,10/15/2017,Frank Gastineau,Home Office,San Francisco,California,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,87.92,4,0,26.376
CA-2016-142762,5/23/2016,Lisa DeCherney,Consumer,San Francisco,California,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",37.05,3,0,16.302
CA-2017-127705,06/02/2017,Alejandro Ballentine,Home Office,Lorain,Ohio,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,2.97,1,0.4,-0.6435
CA-2017-127705,06/02/2017,Alejandro Ballentine,Home Office,Lorain,Ohio,Office Supplies,Storage,Advantus Rolling Storage Box,27.44,2,0.2,2.401
CA-2014-122567,2/16/2014,Michael Nguyen,Consumer,Dallas,Texas,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.08,3,0.8,-1.728
CA-2014-122567,2/16/2014,Michael Nguyen,Consumer,Dallas,Texas,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",7.96,2,0.8,-13.93
CA-2014-121664,05/06/2014,Harold Pawlan,Home Office,Los Angeles,California,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,140.736,8,0.2,52.776
CA-2016-122133,5/16/2016,Jim Radford,Consumer,Middletown,Connecticut,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",552.56,4,0,0
US-2017-123281,04/02/2017,Jamie Frazer,Consumer,Los Angeles,California,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,25.11,3,0,6.5286
CA-2017-100524,3/31/2017,Chad McGuire,Consumer,New York City,New York,Furniture,Furnishings,Tensor Computer Mounted Lamp,29.78,2,0,8.0406
CA-2017-100524,3/31/2017,Chad McGuire,Consumer,New York City,New York,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,677.58,3,0,176.1708
CA-2017-100524,3/31/2017,Chad McGuire,Consumer,New York City,New York,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",75.04,8,0,36.0192
CA-2017-113481,01/02/2017,Aaron Smayling,Corporate,Jacksonville,North Carolina,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,695.7,2,0.5,-27.828
CA-2017-113481,01/02/2017,Aaron Smayling,Corporate,Jacksonville,North Carolina,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",15.66,5,0.7,-12.528
CA-2017-113481,01/02/2017,Aaron Smayling,Corporate,Jacksonville,North Carolina,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,28.854,6,0.7,-21.1596
CA-2015-131758,5/28/2015,Karl Braun,Consumer,Freeport,New York,Office Supplies,Art,Boston 16701 Slimline Battery Pencil Sharpener,47.82,3,0,14.346
CA-2015-131758,5/28/2015,Karl Braun,Consumer,Freeport,New York,Office Supplies,Labels,Avery 494,13.05,5,0,6.003
CA-2014-118339,3/17/2014,Bradley Nguyen,Consumer,Lakeville,Minnesota,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,93.78,2,0,36.5742
