Order ID,Amount,Profit,Quantity,Category,Sub-Category,Order Date,CustomerName,City
B-26735,2078,612,6,Electronics,Laptops,25/01/2022,Bruce Dennis,Austin
B-25036,2737,1253,3,Electronics,Printers,19/04/2021,Joseph Bates,New York City
B-25971,8194,2881,6,Office Supplies,Paper,18/07/2021,Kelly Pacheco,Houston
B-25441,9914,3858,16,Furniture,Sofas,24/06/2022,Jeffrey Weber,Buffalo
B-25441,9914,3858,16,Furniture,Sofas,08/06/2024,Andrew Krueger,Rochester
B-25441,5470,292,7,Office Supplies,Pens,24/06/2022,Jeffrey Weber,Buffalo
B-25441,5470,292,7,Office Supplies,Pens,08/06/2024,Andrew Krueger,Rochester
B-25441,1496,662,17,Furniture,Bookcases,24/06/2022,Jeffrey Weber,Buffalo
B-25441,1496,662,17,Furniture,Bookcases,08/06/2024,Andrew Krueger,Rochester
B-25823,3228,476,9,Office Supplies,Paper,29/09/2022,Kathleen Cox,New York City
B-25363,3918,749,8,Electronics,Laptops,10/05/2023,Jamie Bradley,San Diego
B-25363,3918,749,8,Electronics,Laptops,02/05/2020,Robert Martinez,Houston
B-26445,9921,1451,15,Furniture,Sofas,12/04/2021,Christopher Rogers,Chicago
B-26724,9694,4361,1,Furniture,Chairs,04/11/2023,Roberto Parrish,Springfield
B-25447,5028,1553,13,Office Supplies,Paper,04/05/2020,Amber Kennedy,Tampa
B-26904,594,67,19,Office Supplies,Paper,10/09/2023,Maria Davis,Buffalo
B-26904,594,67,19,Office Supplies,Paper,05/01/2024,Terry Gilbert,Miami
B-26904,594,67,19,Office Supplies,Paper,08/05/2024,Devon Schmitt,Austin
B-26456,5954,2618,11,Furniture,Tables,30/03/2024,Robert Mosley,Cincinnati
B-25435,3518,1051,3,Furniture,Bookcases,10/09/2020,Paul Scott,San Francisco
B-25435,4157,1874,8,Electronics,Laptops,10/09/2020,Paul Scott,San Francisco
B-26279,3747,410,5,Office Supplies,Markers,12/07/2020,Kristin Alvarez,Springfield
B-26279,3747,410,5,Office Supplies,Markers,08/12/2022,Kevin Jackson,Buffalo
B-26279,3747,410,5,Office Supplies,Markers,27/03/2024,Mrs. Lauren Potter DDS,Columbus
B-26279,3747,410,5,Office Supplies,Markers,17/02/2023,Jason Brown,Chicago
B-26279,3747,410,5,Office Supplies,Markers,21/07/2021,Jamie Santos,Los Angeles
B-26279,3194,534,4,Office Supplies,Binders,12/07/2020,Kristin Alvarez,Springfield
B-26279,3194,534,4,Office Supplies,Binders,08/12/2022,Kevin Jackson,Buffalo
B-26279,3194,534,4,Office Supplies,Binders,27/03/2024,Mrs. Lauren Potter DDS,Columbus
B-26279,3194,534,4,Office Supplies,Binders,17/02/2023,Jason Brown,Chicago
B-26279,3194,534,4,Office Supplies,Binders,21/07/2021,Jamie Santos,Los Angeles
B-25770,8548,2305,1,Office Supplies,Binders,30/10/2022,James Taylor,Tampa
B-25715,6089,139,19,Furniture,Tables,31/12/2020,Alicia Vincent,Cincinnati
B-25715,6089,139,19,Furniture,Tables,15/04/2022,Kenneth Adams,Cleveland
B-25715,6089,139,19,Furniture,Tables,05/04/2023,Shelby Browning,Chicago
B-25715,2586,800,16,Furniture,Tables,31/12/2020,Alicia Vincent,Cincinnati
B-25715,2586,800,16,Furniture,Tables,15/04/2022,Kenneth Adams,Cleveland
B-25715,2586,800,16,Furniture,Tables,05/04/2023,Shelby Browning,Chicago
B-25715,3757,1626,9,Office Supplies,Paper,31/12/2020,Alicia Vincent,Cincinnati
B-25715,3757,1626,9,Office Supplies,Paper,15/04/2022,Kenneth Adams,Cleveland
B-25715,3757,1626,9,Office Supplies,Paper,05/04/2023,Shelby Browning,Chicago
B-26961,5193,2530,5,Furniture,Sofas,29/10/2021,Johnny Hill,San Diego
B-26961,5193,2530,5,Furniture,Sofas,29/12/2024,Nicholas Tucker,Miami
B-25902,7493,96,3,Electronics,Electronic Games,11/08/2020,Theresa Cline,Cleveland
B-26321,2062,848,6,Office Supplies,Markers,04/03/2024,Christine Wheeler,Tampa
B-25612,7163,1536,1,Electronics,Phones,17/10/2023,Carlos Wells,San Diego
B-25605,4026,163,6,Electronics,Phones,28/07/2023,Randall Bell,New York City
B-25810,1894,275,5,Furniture,Chairs,27/11/2021,Kendra Mckinney,Miami
B-25810,7144,192,13,Electronics,Electronic Games,27/11/2021,Kendra Mckinney,Miami
B-25935,3482,1554,15,Electronics,Laptops,09/09/2020,Amanda Kim,Columbus
B-26245,4172,235,5,Office Supplies,Paper,02/06/2021,Megan Morgan,Cleveland
B-26245,4172,235,5,Office Supplies,Paper,22/08/2022,Vincent Kramer,Orlando
B-26245,4172,235,5,Office Supplies,Paper,16/04/2024,Raymond Bean,Springfield
B-25346,6265,155,8,Furniture,Sofas,23/08/2022,Reginald Hebert,Cincinnati
B-25346,6265,155,8,Furniture,Sofas,12/03/2021,Jeremy Vazquez,Cleveland
B-25594,2931,212,7,Electronics,Electronic Games,26/06/2024,Michael Stewart,Peoria
B-25594,2931,212,7,Electronics,Electronic Games,08/12/2023,Kevin Johnson,Tampa
B-25471,1146,188,9,Furniture,Chairs,27/11/2024,Tara Hughes,Tampa
B-25398,9215,767,13,Electronics,Printers,10/01/2022,Sandra Perkins,Tampa
B-25398,9215,767,13,Electronics,Printers,01/11/2021,Heather Bell,San Francisco
B-25999,7895,1005,1,Furniture,Chairs,28/10/2023,Nancy Boyd,Cincinnati
B-25999,7895,1005,1,Furniture,Chairs,01/03/2025,Raymond Reyes,San Diego
B-25999,2740,558,8,Office Supplies,Pens,28/10/2023,Nancy Boyd,Cincinnati
B-25999,2740,558,8,Office Supplies,Pens,01/03/2025,Raymond Reyes,San Diego
B-25159,5338,1354,16,Office Supplies,Markers,01/08/2024,Cassandra Jordan,Peoria
B-25159,5338,1354,16,Office Supplies,Markers,07/06/2023,Evelyn Harris,Buffalo
B-25159,5338,1354,16,Office Supplies,Markers,21/10/2024,Shannon Maynard,Orlando
B-25159,5338,1354,16,Office Supplies,Markers,04/01/2021,Marie James,Buffalo
B-25496,3095,941,2,Office Supplies,Pens,19/04/2022,Maria Carroll,Cleveland
B-25496,3095,941,2,Office Supplies,Pens,11/08/2022,Jessica Sloan,Austin
B-25401,6017,2230,13,Electronics,Printers,04/08/2023,Scott Craig,Peoria
B-25707,4904,469,2,Office Supplies,Pens,25/04/2020,Kaitlin Brown,Dallas
B-25707,3080,737,6,Office Supplies,Binders,25/04/2020,Kaitlin Brown,Dallas
B-26225,1992,355,2,Electronics,Phones,14/12/2024,William Beck,Tampa
B-25662,5346,1246,17,Furniture,Sofas,25/07/2022,Eric Mason,Orlando
B-25662,5346,1246,17,Furniture,Sofas,07/05/2022,Lisa Lowe,Miami
B-26752,8422,893,18,Electronics,Printers,11/08/2022,Roy Miller,San Francisco
B-26752,8422,893,18,Electronics,Printers,12/08/2022,Christopher Espinoza,Columbus
B-26752,6105,1447,8,Furniture,Bookcases,11/08/2022,Roy Miller,San Francisco
B-26752,6105,1447,8,Furniture,Bookcases,12/08/2022,Christopher Espinoza,Columbus
B-25640,670,85,9,Office Supplies,Pens,21/08/2023,Claire Cole,Houston
B-25030,4057,1012,6,Electronics,Laptops,12/09/2022,Eric Nunez,San Diego
B-25504,8178,2462,10,Office Supplies,Pens,20/08/2023,David Bell,Los Angeles
B-26912,8752,1686,9,Furniture,Tables,27/12/2020,Patrick Hensley MD,Cincinnati
B-26912,8752,1686,9,Furniture,Tables,04/09/2023,John Cox,Peoria
B-26912,8752,1686,9,Furniture,Tables,08/01/2022,Michelle Sullivan,Chicago
B-25193,8974,4441,16,Electronics,Printers,05/06/2023,Angela Todd,New York City
B-25106,9090,3098,16,Electronics,Phones,01/04/2021,Luke Saunders,Dallas
B-25106,9090,3098,16,Electronics,Phones,28/05/2024,Dr. Jennifer Benton DVM,Springfield
B-25106,851,356,11,Electronics,Electronic Games,01/04/2021,Luke Saunders,Dallas
B-25106,851,356,11,Electronics,Electronic Games,28/05/2024,Dr. Jennifer Benton DVM,Springfield
B-26835,5427,728,3,Electronics,Phones,09/03/2023,Keith Smith,Miami
B-25836,2695,914,15,Furniture,Bookcases,28/07/2022,Danielle Mitchell,Peoria
B-25836,2695,914,15,Furniture,Bookcases,17/06/2021,Jesus Hernandez,Los Angeles
B-26661,2386,999,3,Office Supplies,Pens,13/02/2024,Jason Norman,Miami
B-26317,2284,149,20,Office Supplies,Pens,06/08/2021,Laura Poole,Rochester
B-26839,6034,608,8,Electronics,Phones,01/05/2022,Sarah Wagner,Houston
B-26839,8956,3359,13,Furniture,Bookcases,01/05/2022,Sarah Wagner,Houston
B-25735,7122,1982,7,Office Supplies,Markers,11/03/2024,Bryan Baird,Peoria
B-25387,9775,4507,5,Office Supplies,Markers,06/07/2020,Amy Thompson,Cincinnati
B-25192,3309,177,13,Furniture,Bookcases,17/12/2020,Ashley Wright,Cleveland
B-26844,4163,897,14,Electronics,Electronic Games,30/08/2022,Michelle Lynch,Springfield
B-26844,4163,897,14,Electronics,Electronic Games,27/02/2025,Ryan Hale,Cleveland
B-26844,4163,897,14,Electronics,Electronic Games,05/06/2021,Marie Jefferson,Orlando
B-25236,5518,867,7,Furniture,Sofas,22/12/2022,Vanessa Smith,Houston
B-25940,7566,606,6,Electronics,Phones,25/01/2025,Ryan Foster,Columbus
B-25940,7566,606,6,Electronics,Phones,14/02/2025,David Lara,San Diego
B-26765,762,92,11,Electronics,Printers,06/01/2023,Jonathan Young,Springfield
B-26817,3316,126,6,Electronics,Laptops,11/10/2020,Debra Townsend,Cincinnati
B-26522,5994,2826,9,Furniture,Bookcases,24/05/2023,John Thomas,San Francisco
B-26522,5994,2826,9,Furniture,Bookcases,12/03/2024,Bryan Anderson,Los Angeles
B-26522,5994,2826,9,Furniture,Bookcases,17/03/2024,Sarah Miller,New York City
B-25681,3854,245,19,Electronics,Laptops,17/05/2022,Robert Hill,Columbus
B-25382,7019,2677,15,Office Supplies,Markers,21/12/2020,Joshua Rojas,Miami
B-25944,5954,2640,14,Electronics,Laptops,24/08/2021,Angelica Lewis,New York City
B-25944,5954,2640,14,Electronics,Laptops,22/10/2022,Jessica Russell,Dallas
B-26980,9752,3618,5,Furniture,Bookcases,21/02/2024,Mary Johnson,Rochester
B-26980,9752,3618,5,Furniture,Bookcases,31/10/2022,Joseph Knight,Peoria
B-25780,5335,322,15,Electronics,Electronic Games,15/05/2022,Jessica Greene,New York City
B-25964,1454,80,20,Electronics,Electronic Games,22/07/2022,Vincent Perez,Rochester
B-26767,6724,1539,19,Furniture,Bookcases,13/12/2021,Dennis Rivera,San Francisco
B-26767,6724,1539,19,Furniture,Bookcases,03/06/2021,Nancy Keller,Dallas
B-25501,9874,3895,4,Office Supplies,Binders,24/02/2025,Michelle Anderson,Cleveland
B-26029,4918,1485,7,Electronics,Phones,02/02/2023,Anthony May,Tampa
B-25292,3189,1180,19,Office Supplies,Paper,31/12/2021,Michelle Guerra,New York City
B-25873,2684,713,2,Electronics,Electronic Games,15/06/2024,Meghan Ballard,New York City
B-25873,2684,713,2,Electronics,Electronic Games,05/06/2022,Brian Wheeler,Buffalo
B-25873,2684,713,2,Electronics,Electronic Games,11/05/2020,William Rosario,Dallas
B-25444,7626,229,5,Office Supplies,Pens,11/02/2024,Jessica Hunt,Springfield
B-25444,7626,229,5,Office Supplies,Pens,25/11/2020,Tony Chavez,Columbus
B-26796,6669,3063,19,Electronics,Printers,12/08/2023,Mary Crawford,Cincinnati
B-25537,6123,1686,3,Office Supplies,Markers,06/05/2022,Roger Morrison,Cincinnati
B-26083,3265,1390,16,Office Supplies,Paper,17/01/2024,Bethany Harrison,Los Angeles
B-25298,8104,1039,6,Office Supplies,Markers,24/11/2021,Lisa Mcintyre,Orlando
B-25298,8104,1039,6,Office Supplies,Markers,06/10/2021,Carolyn Gonzalez,Miami
B-25298,8104,1039,6,Office Supplies,Markers,27/01/2025,Christina Oconnell,San Francisco
B-26734,847,355,17,Furniture,Tables,23/05/2022,James Garcia,Buffalo
B-26734,847,355,17,Furniture,Tables,28/11/2023,Emily Frederick,Austin
B-26734,847,355,17,Furniture,Tables,18/01/2023,Shawn Wise,San Francisco
B-25483,3129,55,9,Furniture,Bookcases,06/09/2021,Carrie Alvarez,Peoria
B-25483,7821,3821,13,Electronics,Laptops,06/09/2021,Carrie Alvarez,Peoria
B-26041,9498,256,12,Electronics,Phones,22/02/2021,Matthew James,Peoria
B-26041,9498,256,12,Electronics,Phones,06/10/2021,Jerry Alvarado,New York City
B-26750,5461,1214,7,Furniture,Sofas,07/06/2020,Paul Zimmerman,Rochester
B-26138,3084,611,19,Furniture,Bookcases,21/05/2024,Carl Ryan,Dallas
B-26929,6087,3043,1,Furniture,Sofas,05/08/2020,Kelly Roberts,Buffalo
B-25359,611,300,3,Furniture,Bookcases,15/10/2020,Jack Woods,Peoria
B-25738,9909,2999,18,Office Supplies,Markers,15/05/2021,Albert Alexander Jr.,Cleveland
B-25738,9909,2999,18,Office Supplies,Markers,13/01/2022,Teresa Perez,Austin
B-25931,6485,3178,18,Furniture,Sofas,18/07/2023,Amanda Williams,Columbus
B-25706,7259,1969,10,Electronics,Laptops,08/12/2022,Kristen Lawson,Springfield
B-25352,3333,700,18,Electronics,Printers,17/04/2023,Jacob Stewart,Miami
B-26909,7786,1202,4,Furniture,Sofas,23/06/2020,Daniel Brooks,Peoria
B-26296,7644,2428,6,Electronics,Phones,20/01/2022,Aaron Dunn,Springfield
B-26112,1476,247,5,Furniture,Bookcases,18/11/2023,Jacob Martinez,Los Angeles
B-26112,1476,247,5,Furniture,Bookcases,19/01/2022,Raymond Burgess,San Diego
B-26790,3445,1405,16,Furniture,Sofas,21/09/2020,Jennifer Cooke,San Francisco
B-26790,9837,384,1,Electronics,Laptops,21/09/2020,Jennifer Cooke,San Francisco
B-25986,1314,457,8,Furniture,Sofas,11/06/2021,Tyrone White,San Diego
B-25630,5951,936,6,Electronics,Laptops,07/08/2024,Charles Williams,Dallas
B-25630,5951,936,6,Electronics,Laptops,26/07/2022,Amy Page,Columbus
B-26872,992,177,6,Electronics,Phones,13/01/2024,Scott Gibbs,Los Angeles
B-26872,4699,625,18,Office Supplies,Markers,13/01/2024,Scott Gibbs,Los Angeles
B-25870,5557,2114,17,Electronics,Laptops,28/05/2021,Angela Roberts,Cleveland
B-25991,3436,933,3,Electronics,Electronic Games,13/06/2021,Kyle Hernandez,Dallas
B-25198,9840,3870,11,Electronics,Printers,25/04/2023,Cynthia Ferguson,Austin
B-25189,7620,125,4,Office Supplies,Paper,05/07/2021,Brandi Garcia,San Francisco
B-25189,7620,125,4,Office Supplies,Paper,12/10/2024,Matthew Blake,San Francisco
B-26563,4314,1591,5,Furniture,Tables,04/10/2021,Lauren Howell,Buffalo
B-25548,8851,999,12,Electronics,Laptops,07/02/2024,Joseph Wilson,Cincinnati
B-25965,544,272,2,Electronics,Laptops,05/03/2021,Tanner Vance,Houston
B-25965,544,272,2,Electronics,Laptops,25/06/2023,Michael Nash,Buffalo
B-26545,537,142,20,Office Supplies,Markers,02/08/2021,Brent Thomas,Peoria
B-26603,5944,2661,7,Electronics,Laptops,17/03/2022,Harold Mitchell,Austin
B-26393,2258,135,18,Electronics,Printers,07/02/2024,Ashley Palmer,Miami
B-26393,2258,135,18,Electronics,Printers,19/08/2022,Stephen Hogan,San Diego
B-26628,9609,4339,3,Furniture,Sofas,19/09/2024,George Ashley,Houston
B-26628,9609,4339,3,Furniture,Sofas,05/04/2020,Sara Bailey,Cincinnati
B-25945,9952,3301,15,Electronics,Electronic Games,10/03/2023,Tanya Thomas MD,Dallas
B-26565,9873,4585,7,Office Supplies,Paper,10/08/2020,Maria Galvan,Columbus
B-25684,3560,1335,15,Electronics,Electronic Games,29/04/2020,Duane Kelly,New York City
B-25684,3560,1335,15,Electronics,Electronic Games,16/03/2023,Frank Reynolds,Springfield
B-26612,6528,76,9,Electronics,Phones,04/05/2020,Aaron Kim,Buffalo
B-26612,8930,3374,12,Furniture,Sofas,04/05/2020,Aaron Kim,Buffalo
B-25839,4521,1778,9,Office Supplies,Paper,15/10/2024,David Allen,Tampa
B-25898,7091,2317,10,Furniture,Sofas,09/06/2022,Monica Lee,San Diego
B-26120,2101,287,8,Office Supplies,Pens,04/07/2020,Kimberly Fuller,Cleveland
B-26120,2101,287,8,Office Supplies,Pens,09/04/2023,Erica Scott,Chicago
B-26426,8644,1968,9,Office Supplies,Paper,24/11/2023,Melissa Mitchell,Chicago
B-26309,6672,3319,4,Furniture,Tables,29/11/2023,Joshua Murray,Dallas
B-26309,6672,3319,4,Furniture,Tables,20/05/2024,John Jones,San Diego
B-26789,4699,103,12,Office Supplies,Binders,21/05/2024,Cheryl Johnson,Cincinnati
B-26420,4897,1001,14,Furniture,Sofas,07/12/2021,Lisa Farmer,Houston
B-26420,4897,1001,14,Furniture,Sofas,06/01/2025,Christopher Walker,Cincinnati
B-26257,5460,2088,14,Furniture,Tables,13/07/2022,Elizabeth Coffey,Buffalo
B-26257,5460,2088,14,Furniture,Tables,19/04/2020,Joseph Clark,Cincinnati
B-25603,9272,1771,19,Office Supplies,Markers,14/11/2024,Jamie Brewer,Springfield
B-25603,9272,1771,19,Office Supplies,Markers,18/04/2020,Lauren Boyer,Dallas
B-25010,7870,1057,15,Office Supplies,Pens,18/10/2023,Howard Esparza,Houston
B-25010,7870,1057,15,Office Supplies,Pens,21/03/2021,James Hickman,Cleveland
B-25889,7992,893,12,Electronics,Laptops,13/09/2024,Jennifer Hernandez,Cleveland
B-25889,7992,893,12,Electronics,Laptops,04/05/2023,Shannon Warren,New York City
B-25889,7992,893,12,Electronics,Laptops,31/05/2023,Ashley Aguilar,Chicago
B-26675,6499,2189,18,Electronics,Electronic Games,15/06/2024,Daniel Price,New York City
B-26675,6499,2189,18,Electronics,Electronic Games,03/04/2021,James Perez,Orlando
B-26168,8848,2090,9,Office Supplies,Pens,14/01/2025,Jerry Smith,San Diego
B-25436,8044,3634,3,Office Supplies,Markers,24/12/2020,Andre Fernandez,Orlando
B-25436,8044,3634,3,Office Supplies,Markers,07/10/2022,Anthony West,San Diego
B-25794,7417,1334,16,Furniture,Bookcases,05/10/2021,Amber Flowers,Tampa
B-26495,3451,658,3,Office Supplies,Markers,28/12/2024,Patricia Davis,Chicago
B-25815,8531,2555,4,Electronics,Laptops,14/05/2022,Jasmine Gibbs,Austin
B-25022,6646,848,15,Furniture,Sofas,19/08/2023,Nicole Dudley,New York City
B-25022,6646,848,15,Furniture,Sofas,14/07/2023,Lori Colon,Buffalo
B-26928,2553,907,6,Electronics,Laptops,22/06/2023,William Carr,Dallas
B-25905,8490,3485,3,Electronics,Phones,21/03/2023,Jeffrey Dixon,New York City
B-26739,2689,1330,3,Furniture,Tables,13/12/2020,Robert Sexton,Los Angeles
B-26739,2689,1330,3,Furniture,Tables,29/05/2024,Brooke Gonzalez,Miami
B-25697,815,54,14,Furniture,Tables,25/05/2021,Victoria Bryant MD,San Francisco
B-25234,5024,379,2,Office Supplies,Paper,02/04/2024,Nancy Kennedy,Dallas
B-25234,5024,379,2,Office Supplies,Paper,03/12/2022,Andrew Barry,Peoria
B-25665,8962,2444,18,Electronics,Electronic Games,12/07/2021,Carlos Wheeler,Cleveland
B-25665,8962,2444,18,Electronics,Electronic Games,22/03/2020,Isabella Roach,Peoria
B-25028,1961,59,12,Office Supplies,Binders,09/08/2020,Samantha Williams,Orlando
B-26659,526,83,4,Furniture,Sofas,18/02/2022,Samuel Little MD,Chicago
B-25966,6093,3042,9,Furniture,Bookcases,14/06/2021,Paul Taylor,San Francisco
B-25966,6093,3042,9,Furniture,Bookcases,01/03/2021,Susan Baker,San Diego
B-25350,7699,246,5,Electronics,Electronic Games,23/09/2023,Mark Fry,Austin
B-26370,8825,3594,15,Furniture,Tables,31/07/2024,Megan Mclean,New York City
B-26298,2082,642,8,Electronics,Phones,02/06/2020,Caitlin Hunt,Rochester
B-26298,2082,642,8,Electronics,Phones,15/12/2022,Jenna Holland,Austin
B-26298,2082,642,8,Electronics,Phones,07/08/2020,Stephanie Oconnell,Buffalo
B-25068,914,163,13,Office Supplies,Markers,26/10/2024,Andrea Hill,Chicago
